nodeId,phyId,linkIndex,devType,nodeIdFar,phyIdFar,linkIndexFar,devTypeFar
001,09,034,0,001,01,008,1
001,09,008,0,001,02,008,1
001,09,015,0,001,03,008,1
001,09,011,0,001,04,008,1
001,09,024,0,001,05,008,1
001,09,027,0,001,06,008,1
001,09,032,0,001,07,008,1
001,10,030,0,001,00,004,1
001,10,013,0,001,01,004,1
001,10,034,0,001,02,004,1
001,10,014,0,001,03,004,1
001,10,028,0,001,04,004,1
001,10,008,0,001,05,004,1
001,10,026,0,001,06,004,1
001,10,011,0,001,07,004,1
001,11,009,0,001,00,000,1
001,11,030,0,001,01,000,1
001,11,029,0,001,02,000,1
001,11,034,0,001,03,000,1
001,11,027,0,001,04,000,1
001,11,010,0,001,05,000,1
001,11,025,0,001,06,000,1
001,11,032,0,001,07,000,1
001,12,031,0,001,00,010,1
001,12,015,0,001,01,010,1
001,12,012,0,001,02,010,1
001,12,034,0,001,03,010,1
001,12,027,0,001,04,010,1
001,12,029,0,001,05,010,1
001,12,010,0,001,06,010,1
001,12,024,0,001,07,010,1
001,13,012,0,001,00,006,1
001,13,025,0,001,01,006,1
001,13,026,0,001,02,006,1
001,13,015,0,001,03,006,1
001,13,029,0,001,04,006,1
001,13,010,0,001,05,006,1
001,13,031,0,001,06,006,1
001,13,034,0,001,07,006,1
001,08,024,0,001,00,003,1
001,08,026,0,001,01,003,1
001,08,035,0,001,02,003,1
001,08,033,0,001,03,003,1
001,08,011,0,001,04,003,1
001,08,028,0,001,05,003,1
001,08,031,0,001,06,003,1
001,08,009,0,001,07,003,1
001,09,013,0,001,00,009,1
001,09,035,0,001,01,009,1
001,09,009,0,001,02,009,1
001,09,014,0,001,03,009,1
001,09,010,0,001,04,009,1
001,09,025,0,001,05,009,1
001,09,026,0,001,06,009,1
001,09,033,0,001,07,009,1
001,10,031,0,001,00,005,1
001,10,012,0,001,01,005,1
001,10,035,0,001,02,005,1
001,10,015,0,001,03,005,1
001,10,029,0,001,04,005,1
001,10,009,0,001,05,005,1
001,10,027,0,001,06,005,1
001,10,010,0,001,07,005,1
001,11,008,0,001,00,001,1
001,11,031,0,001,01,001,1
001,11,028,0,001,02,001,1
001,11,035,0,001,03,001,1
001,11,026,0,001,04,001,1
001,11,011,0,001,05,001,1
001,11,024,0,001,06,001,1
001,11,033,0,001,07,001,1
001,12,030,0,001,00,011,1
001,12,014,0,001,01,011,1
001,12,013,0,001,02,011,1
001,12,035,0,001,03,011,1
001,12,026,0,001,04,011,1
001,12,028,0,001,05,011,1
001,12,011,0,001,06,011,1
001,12,025,0,001,07,011,1
001,13,013,0,001,00,007,1
001,13,024,0,001,01,007,1
001,13,027,0,001,02,007,1
001,13,014,0,001,03,007,1
001,13,028,0,001,04,007,1
001,13,011,0,001,05,007,1
001,13,030,0,001,06,007,1
001,13,035,0,001,07,007,1
002,08,025,0,002,00,002,1
002,08,027,0,002,01,002,1
002,08,034,0,002,02,002,1
002,08,032,0,002,03,002,1
002,08,010,0,002,04,002,1
002,08,029,0,002,05,002,1
002,08,030,0,002,06,002,1
002,08,008,0,002,07,002,1
002,09,012,0,002,00,008,1
002,09,034,0,002,01,008,1
002,09,008,0,002,02,008,1
002,09,015,0,002,03,008,1
002,09,011,0,002,04,008,1
002,09,024,0,002,05,008,1
002,09,027,0,002,06,008,1
002,09,032,0,002,07,008,1
002,10,030,0,002,00,004,1
002,10,013,0,002,01,004,1
002,10,034,0,002,02,004,1
002,10,014,0,002,03,004,1
002,10,028,0,002,04,004,1
002,10,008,0,002,05,004,1
002,10,026,0,002,06,004,1
002,10,011,0,002,07,004,1
002,11,009,0,002,00,000,1
002,11,030,0,002,01,000,1
002,11,029,0,002,02,000,1
002,11,034,0,002,03,000,1
002,11,027,0,002,04,000,1
002,11,010,0,002,05,000,1
002,11,025,0,002,06,000,1
002,11,032,0,002,07,000,1
002,12,031,0,002,00,010,1
002,12,015,0,002,01,010,1
002,12,012,0,002,02,010,1
002,12,034,0,002,03,010,1
002,12,027,0,002,04,010,1
002,12,029,0,002,05,010,1
002,12,010,0,002,06,010,1
002,12,024,0,002,07,010,1
002,13,012,0,002,00,006,1
002,13,025,0,002,01,006,1
002,13,026,0,002,02,006,1
002,13,015,0,002,03,006,1
002,13,029,0,002,04,006,1
002,13,010,0,002,05,006,1
002,13,031,0,002,06,006,1
002,13,034,0,002,07,006,1
002,08,024,0,002,00,003,1
002,08,026,0,002,01,003,1
002,08,035,0,002,02,003,1
002,08,033,0,002,03,003,1
002,08,011,0,002,04,003,1
002,08,028,0,002,05,003,1
002,08,031,0,002,06,003,1
002,08,009,0,002,07,003,1
002,09,013,0,002,00,009,1
002,09,035,0,002,01,009,1
002,09,009,0,002,02,009,1
002,09,014,0,002,03,009,1
002,09,010,0,002,04,009,1
002,09,025,0,002,05,009,1
002,09,026,0,002,06,009,1
002,09,033,0,002,07,009,1
002,10,031,0,002,00,005,1
002,10,012,0,002,01,005,1
002,10,035,0,002,02,005,1
002,10,015,0,002,03,005,1
002,10,029,0,002,04,005,1
002,10,009,0,002,05,005,1
002,10,027,0,002,06,005,1
002,10,010,0,002,07,005,1
002,11,008,0,002,00,001,1
002,11,031,0,002,01,001,1
002,11,028,0,002,02,001,1
002,11,035,0,002,03,001,1
002,11,026,0,002,04,001,1
002,11,011,0,002,05,001,1
002,11,024,0,002,06,001,1
002,11,033,0,002,07,001,1
002,12,030,0,002,00,011,1
002,12,014,0,002,01,011,1
002,12,013,0,002,02,011,1
002,12,035,0,002,03,011,1
002,12,026,0,002,04,011,1
002,12,028,0,002,05,011,1
002,12,011,0,002,06,011,1
002,12,025,0,002,07,011,1
002,13,013,0,002,00,007,1
002,13,024,0,002,01,007,1
002,13,027,0,002,02,007,1
002,13,014,0,002,03,007,1
002,13,028,0,002,04,007,1
002,13,011,0,002,05,007,1
002,13,030,0,002,06,007,1
002,13,035,0,002,07,007,1
003,08,025,0,003,00,002,1
003,08,027,0,003,01,002,1
003,08,034,0,003,02,002,1
003,08,032,0,003,03,002,1
003,08,010,0,003,04,002,1
003,08,029,0,003,05,002,1
003,08,030,0,003,06,002,1
003,08,008,0,003,07,002,1
003,09,012,0,003,00,008,1
003,09,034,0,003,01,008,1
003,09,008,0,003,02,008,1
003,09,015,0,003,03,008,1
003,09,011,0,003,04,008,1
003,09,024,0,003,05,008,1
003,09,027,0,003,06,008,1
003,09,032,0,003,07,008,1
003,10,030,0,003,00,004,1
003,10,013,0,003,01,004,1
003,10,034,0,003,02,004,1
003,10,014,0,003,03,004,1
003,10,028,0,003,04,004,1
003,10,008,0,003,05,004,1
003,10,026,0,003,06,004,1
003,10,011,0,003,07,004,1
003,11,009,0,003,00,000,1
003,11,030,0,003,01,000,1
003,11,029,0,003,02,000,1
003,11,034,0,003,03,000,1
003,11,027,0,003,04,000,1
003,11,010,0,003,05,000,1
003,11,025,0,003,06,000,1
003,11,032,0,003,07,000,1
003,12,031,0,003,00,010,1
003,12,015,0,003,01,010,1
003,12,012,0,003,02,010,1
003,12,034,0,003,03,010,1
003,12,027,0,003,04,010,1
003,12,029,0,003,05,010,1
003,12,010,0,003,06,010,1
003,12,024,0,003,07,010,1
003,13,012,0,003,00,006,1
003,13,025,0,003,01,006,1
003,13,026,0,003,02,006,1
003,13,015,0,003,03,006,1
003,13,029,0,003,04,006,1
003,13,010,0,003,05,006,1
003,13,031,0,003,06,006,1
003,13,034,0,003,07,006,1
003,08,024,0,003,00,003,1
003,08,026,0,003,01,003,1
003,08,035,0,003,02,003,1
003,08,033,0,003,03,003,1
003,08,011,0,003,04,003,1
003,08,028,0,003,05,003,1
003,08,031,0,003,06,003,1
003,08,009,0,003,07,003,1
003,09,013,0,003,00,009,1
003,09,035,0,003,01,009,1
003,09,009,0,003,02,009,1
003,09,014,0,003,03,009,1
003,09,010,0,003,04,009,1
003,09,025,0,003,05,009,1
003,09,026,0,003,06,009,1
003,09,033,0,003,07,009,1
003,10,031,0,003,00,005,1
003,10,012,0,003,01,005,1
003,10,035,0,003,02,005,1
003,10,015,0,003,03,005,1
003,10,029,0,003,04,005,1
003,10,009,0,003,05,005,1
003,10,027,0,003,06,005,1
003,10,010,0,003,07,005,1
003,11,008,0,003,00,001,1
003,11,031,0,003,01,001,1
003,11,028,0,003,02,001,1
003,11,035,0,003,03,001,1
003,11,026,0,003,04,001,1
003,11,011,0,003,05,001,1
003,11,024,0,003,06,001,1
003,11,033,0,003,07,001,1
003,12,030,0,003,00,011,1
003,12,014,0,003,01,011,1
003,12,013,0,003,02,011,1
003,12,035,0,003,03,011,1
003,12,026,0,003,04,011,1
003,12,028,0,003,05,011,1
003,12,011,0,003,06,011,1
003,12,025,0,003,07,011,1
003,13,013,0,003,00,007,1
003,13,024,0,003,01,007,1
003,13,027,0,003,02,007,1
003,13,014,0,003,03,007,1
003,13,028,0,003,04,007,1
003,13,011,0,003,05,007,1
003,13,030,0,003,06,007,1
003,13,035,0,003,07,007,1
000,08,007,0,004,00,027,0
000,08,006,0,004,00,026,0
000,08,005,0,004,00,030,0
000,08,004,0,004,00,031,0
000,08,001,0,004,00,032,0
000,08,000,0,004,00,033,0
000,08,003,0,004,00,035,0
000,08,002,0,004,00,034,0
001,08,007,0,004,00,010,0
001,08,006,0,004,00,011,0
001,08,005,0,004,00,015,0
001,08,004,0,004,00,014,0
001,08,001,0,004,00,008,0
001,08,000,0,004,00,009,0
001,08,003,0,004,00,013,0
001,08,002,0,004,00,012,0
002,08,007,0,004,00,001,0
002,08,006,0,004,00,000,0
002,08,005,0,004,00,004,0
002,08,004,0,004,00,005,0
002,08,001,0,004,00,003,0
002,08,000,0,004,00,002,0
002,08,003,0,004,00,006,0
002,08,002,0,004,00,007,0
003,08,007,0,004,00,018,0
003,08,006,0,004,00,019,0
003,08,005,0,004,00,023,0
003,08,004,0,004,00,022,0
003,08,001,0,004,00,016,0
003,08,000,0,004,00,017,0
003,08,003,0,004,00,021,0
003,08,002,0,004,00,020,0
000,08,021,0,004,01,027,0
000,08,020,0,004,01,026,0
000,08,023,0,004,01,030,0
000,08,022,0,004,01,031,0
000,08,019,0,004,01,032,0
000,08,018,0,004,01,033,0
000,08,017,0,004,01,035,0
000,08,016,0,004,01,034,0
001,08,021,0,004,01,010,0
001,08,020,0,004,01,011,0
001,08,023,0,004,01,015,0
001,08,022,0,004,01,014,0
001,08,019,0,004,01,008,0
001,08,018,0,004,01,009,0
001,08,017,0,004,01,013,0
001,08,016,0,004,01,012,0
002,08,021,0,004,01,001,0
002,08,020,0,004,01,000,0
002,08,023,0,004,01,004,0
002,08,022,0,004,01,005,0
002,08,019,0,004,01,003,0
002,08,018,0,004,01,002,0
002,08,017,0,004,01,006,0
002,08,016,0,004,01,007,0
003,08,021,0,004,01,018,0
003,08,020,0,004,01,019,0
003,08,023,0,004,01,023,0
003,08,022,0,004,01,022,0
003,08,019,0,004,01,016,0
003,08,018,0,004,01,017,0
003,08,017,0,004,01,021,0
003,08,016,0,004,01,020,0
000,09,007,0,005,00,027,0
000,09,006,0,005,00,026,0
000,09,005,0,005,00,030,0
000,09,004,0,005,00,031,0
000,09,001,0,005,00,032,0
000,09,000,0,005,00,033,0
000,09,003,0,005,00,035,0
000,09,002,0,005,00,034,0
001,09,007,0,005,00,010,0
001,09,006,0,005,00,011,0
001,09,005,0,005,00,015,0
001,09,004,0,005,00,014,0
001,09,001,0,005,00,008,0
001,09,000,0,005,00,009,0
001,09,003,0,005,00,013,0
001,09,002,0,005,00,012,0
002,09,007,0,005,00,001,0
002,09,006,0,005,00,000,0
002,09,005,0,005,00,004,0
002,09,004,0,005,00,005,0
002,09,001,0,005,00,003,0
002,09,000,0,005,00,002,0
002,09,003,0,005,00,006,0
002,09,002,0,005,00,007,0
003,09,007,0,005,00,018,0
003,09,006,0,005,00,019,0
003,09,005,0,005,00,023,0
003,09,004,0,005,00,022,0
003,09,001,0,005,00,016,0
003,09,000,0,005,00,017,0
003,09,003,0,005,00,021,0
003,09,002,0,005,00,020,0
000,09,021,0,005,01,027,0
000,09,020,0,005,01,026,0
000,09,023,0,005,01,030,0
000,09,022,0,005,01,031,0
000,09,019,0,005,01,032,0
000,09,018,0,005,01,033,0
000,09,017,0,005,01,035,0
000,09,016,0,005,01,034,0
001,09,021,0,005,01,010,0
001,09,020,0,005,01,011,0
001,09,023,0,005,01,015,0
001,09,022,0,005,01,014,0
001,09,019,0,005,01,008,0
001,09,018,0,005,01,009,0
001,09,017,0,005,01,013,0
001,09,016,0,005,01,012,0
002,09,021,0,005,01,001,0
002,09,020,0,005,01,000,0
002,09,023,0,005,01,004,0
002,09,022,0,005,01,005,0
002,09,019,0,005,01,003,0
002,09,018,0,005,01,002,0
002,09,017,0,005,01,006,0
002,09,016,0,005,01,007,0
003,09,021,0,005,01,018,0
003,09,020,0,005,01,019,0
003,09,023,0,005,01,023,0
003,09,022,0,005,01,022,0
003,09,019,0,005,01,016,0
003,09,018,0,005,01,017,0
003,09,017,0,005,01,021,0
003,09,016,0,005,01,020,0
000,10,007,0,006,00,027,0
000,10,006,0,006,00,026,0
000,10,005,0,006,00,030,0
000,10,004,0,006,00,031,0
000,10,001,0,006,00,032,0
000,10,000,0,006,00,033,0
000,10,003,0,006,00,035,0
000,10,002,0,006,00,034,0
001,10,007,0,006,00,010,0
001,10,006,0,006,00,011,0
001,10,005,0,006,00,015,0
001,10,004,0,006,00,014,0
001,10,001,0,006,00,008,0
001,10,000,0,006,00,009,0
001,10,003,0,006,00,013,0
001,10,002,0,006,00,012,0
002,10,007,0,006,00,001,0
002,10,006,0,006,00,000,0
002,10,005,0,006,00,004,0
002,10,004,0,006,00,005,0
002,10,001,0,006,00,003,0
002,10,000,0,006,00,002,0
002,10,003,0,006,00,006,0
002,10,002,0,006,00,007,0
003,10,007,0,006,00,018,0
003,10,006,0,006,00,019,0
003,10,005,0,006,00,023,0
003,10,004,0,006,00,022,0
003,10,001,0,006,00,016,0
003,10,000,0,006,00,017,0
003,10,003,0,006,00,021,0
003,10,002,0,006,00,020,0
000,10,021,0,006,01,027,0
000,10,020,0,006,01,026,0
000,10,023,0,006,01,030,0
000,10,022,0,006,01,031,0
000,10,019,0,006,01,032,0
000,10,018,0,006,01,033,0
000,10,017,0,006,01,035,0
000,10,016,0,006,01,034,0
001,10,021,0,006,01,010,0
001,10,020,0,006,01,011,0
001,10,023,0,006,01,015,0
001,10,022,0,006,01,014,0
001,10,019,0,006,01,008,0
001,10,018,0,006,01,009,0
001,10,017,0,006,01,013,0
001,10,016,0,006,01,012,0
002,10,021,0,006,01,001,0
002,10,020,0,006,01,000,0
002,10,023,0,006,01,004,0
002,10,022,0,006,01,005,0
002,10,019,0,006,01,003,0
002,10,018,0,006,01,002,0
002,10,017,0,006,01,006,0
002,10,016,0,006,01,007,0
003,10,021,0,006,01,018,0
003,10,020,0,006,01,019,0
003,10,023,0,006,01,023,0
003,10,022,0,006,01,022,0
003,10,019,0,006,01,016,0
003,10,018,0,006,01,017,0
003,10,017,0,006,01,021,0
003,10,016,0,006,01,020,0
000,11,007,0,007,00,027,0
000,11,006,0,007,00,026,0
000,11,005,0,007,00,030,0
000,11,004,0,007,00,031,0
000,11,001,0,007,00,032,0
000,11,000,0,007,00,033,0
000,11,003,0,007,00,035,0
000,11,002,0,007,00,034,0
001,11,007,0,007,00,010,0
001,11,006,0,007,00,011,0
001,11,005,0,007,00,015,0
001,11,004,0,007,00,014,0
001,11,001,0,007,00,008,0
001,11,000,0,007,00,009,0
001,11,003,0,007,00,013,0
001,11,002,0,007,00,012,0
002,11,007,0,007,00,001,0
002,11,006,0,007,00,000,0
002,11,005,0,007,00,004,0
002,11,004,0,007,00,005,0
002,11,001,0,007,00,003,0
002,11,000,0,007,00,002,0
002,11,003,0,007,00,006,0
002,11,002,0,007,00,007,0
003,11,007,0,007,00,018,0
003,11,006,0,007,00,019,0
003,11,005,0,007,00,023,0
003,11,004,0,007,00,022,0
003,11,001,0,007,00,016,0
003,11,000,0,007,00,017,0
003,11,003,0,007,00,021,0
003,11,002,0,007,00,020,0
000,11,021,0,007,01,027,0
000,11,020,0,007,01,026,0
000,11,023,0,007,01,030,0
000,11,022,0,007,01,031,0
000,11,019,0,007,01,032,0
000,11,018,0,007,01,033,0
000,11,017,0,007,01,035,0
000,11,016,0,007,01,034,0
001,11,021,0,007,01,010,0
001,11,020,0,007,01,011,0
001,11,023,0,007,01,015,0
001,11,022,0,007,01,014,0
001,11,019,0,007,01,008,0
001,11,018,0,007,01,009,0
001,11,017,0,007,01,013,0
001,11,016,0,007,01,012,0
002,11,021,0,007,01,001,0
002,11,020,0,007,01,000,0
002,11,023,0,007,01,004,0
002,11,022,0,007,01,005,0
002,11,019,0,007,01,003,0
002,11,018,0,007,01,002,0
002,11,017,0,007,01,006,0
002,11,016,0,007,01,007,0
003,11,021,0,007,01,018,0
003,11,020,0,007,01,019,0
003,11,023,0,007,01,023,0
003,11,022,0,007,01,022,0
003,11,019,0,007,01,016,0
003,11,018,0,007,01,017,0
003,11,017,0,007,01,021,0
003,11,016,0,007,01,020,0
000,12,007,0,008,00,027,0
000,12,006,0,008,00,026,0
000,12,005,0,008,00,030,0
000,12,004,0,008,00,031,0
000,12,001,0,008,00,032,0
000,12,000,0,008,00,033,0
000,12,003,0,008,00,035,0
000,12,002,0,008,00,034,0
001,12,007,0,008,00,010,0
001,12,006,0,008,00,011,0
001,12,005,0,008,00,015,0
001,12,004,0,008,00,014,0
001,12,001,0,008,00,008,0
001,12,000,0,008,00,009,0
001,12,003,0,008,00,013,0
001,12,002,0,008,00,012,0
002,12,007,0,008,00,001,0
002,12,006,0,008,00,000,0
002,12,005,0,008,00,004,0
002,12,004,0,008,00,005,0
002,12,001,0,008,00,003,0
002,12,000,0,008,00,002,0
002,12,003,0,008,00,006,0
002,12,002,0,008,00,007,0
003,12,007,0,008,00,018,0
003,12,006,0,008,00,019,0
003,12,005,0,008,00,023,0
003,12,004,0,008,00,022,0
003,12,001,0,008,00,016,0
003,12,000,0,008,00,017,0
003,12,003,0,008,00,021,0
003,12,002,0,008,00,020,0
000,12,021,0,008,01,027,0
000,12,020,0,008,01,026,0
000,12,023,0,008,01,030,0
000,12,022,0,008,01,031,0
000,12,019,0,008,01,032,0
000,12,018,0,008,01,033,0
000,12,017,0,008,01,035,0
000,12,016,0,008,01,034,0
001,12,021,0,008,01,010,0
001,12,020,0,008,01,011,0
001,12,023,0,008,01,015,0
001,12,022,0,008,01,014,0
001,12,019,0,008,01,008,0
001,12,018,0,008,01,009,0
001,12,017,0,008,01,013,0
001,12,016,0,008,01,012,0
002,12,021,0,008,01,001,0
002,12,020,0,008,01,000,0
002,12,023,0,008,01,004,0
002,12,022,0,008,01,005,0
002,12,019,0,008,01,003,0
002,12,018,0,008,01,002,0
002,12,017,0,008,01,006,0
002,12,016,0,008,01,007,0
003,12,021,0,008,01,018,0
003,12,020,0,008,01,019,0
003,12,023,0,008,01,023,0
003,12,022,0,008,01,022,0
003,12,019,0,008,01,016,0
003,12,018,0,008,01,017,0
003,12,017,0,008,01,021,0
003,12,016,0,008,01,020,0
000,13,007,0,009,00,027,0
000,13,006,0,009,00,026,0
000,13,005,0,009,00,030,0
000,13,004,0,009,00,031,0
000,13,001,0,009,00,032,0
000,13,000,0,009,00,033,0
000,13,003,0,009,00,035,0
000,13,002,0,009,00,034,0
001,13,007,0,009,00,010,0
001,13,006,0,009,00,011,0
001,13,005,0,009,00,015,0
001,13,004,0,009,00,014,0
001,13,001,0,009,00,008,0
001,13,000,0,009,00,009,0
001,13,003,0,009,00,013,0
001,13,002,0,009,00,012,0
002,13,007,0,009,00,001,0
002,13,006,0,009,00,000,0
002,13,005,0,009,00,004,0
002,13,004,0,009,00,005,0
002,13,001,0,009,00,003,0
002,13,000,0,009,00,002,0
002,13,003,0,009,00,006,0
002,13,002,0,009,00,007,0
003,13,007,0,009,00,018,0
003,13,006,0,009,00,019,0
003,13,005,0,009,00,023,0
003,13,004,0,009,00,022,0
003,13,001,0,009,00,016,0
003,13,000,0,009,00,017,0
003,13,003,0,009,00,021,0
003,13,002,0,009,00,020,0
000,13,021,0,009,01,027,0
000,13,020,0,009,01,026,0
000,13,023,0,009,01,030,0
000,13,022,0,009,01,031,0
000,13,019,0,009,01,032,0
000,13,018,0,009,01,033,0
000,13,017,0,009,01,035,0
000,13,016,0,009,01,034,0
001,13,021,0,009,01,010,0
001,13,020,0,009,01,011,0
001,13,023,0,009,01,015,0
001,13,022,0,009,01,014,0
001,13,019,0,009,01,008,0
001,13,018,0,009,01,009,0
001,13,017,0,009,01,013,0
001,13,016,0,009,01,012,0
002,13,021,0,009,01,001,0
002,13,020,0,009,01,000,0
002,13,023,0,009,01,004,0
002,13,022,0,009,01,005,0
002,13,019,0,009,01,003,0
002,13,018,0,009,01,002,0
002,13,017,0,009,01,006,0
002,13,016,0,009,01,007,0
003,13,021,0,009,01,018,0
003,13,020,0,009,01,019,0
003,13,023,0,009,01,023,0
003,13,022,0,009,01,022,0
003,13,019,0,009,01,016,0
003,13,018,0,009,01,017,0
003,13,017,0,009,01,021,0
003,13,016,0,009,01,020,0
