nodeId,phyId,linkIndex,devType,nodeIdFar,phyIdFar,linkIndexFar,devTypeFar
000,08,020,0,001,00,011,0
000,08,023,0,001,00,015,0
000,08,022,0,001,00,014,0
000,08,019,0,001,00,008,0
000,08,018,0,001,00,009,0
000,08,017,0,001,00,013,0
000,08,016,0,001,00,012,0
000,09,007,0,001,01,027,0
000,09,006,0,001,01,026,0
000,09,005,0,001,01,030,0
000,09,004,0,001,01,031,0
000,09,001,0,001,01,032,0
000,09,000,0,001,01,033,0
000,09,003,0,001,01,035,0
000,09,002,0,001,01,034,0
000,09,021,0,001,01,010,0
000,09,020,0,001,01,011,0
000,09,023,0,001,01,015,0
000,09,022,0,001,01,014,0
000,09,019,0,001,01,008,0
000,09,018,0,001,01,009,0
000,09,017,0,001,01,013,0
000,09,016,0,001,01,012,0
000,10,007,0,002,00,027,0
000,10,006,0,002,00,026,0
000,10,005,0,002,00,030,0
000,10,004,0,002,00,031,0
000,10,001,0,002,00,032,0
000,10,000,0,002,00,033,0
000,10,003,0,002,00,035,0
000,10,002,0,002,00,034,0
000,10,021,0,002,00,010,0
000,10,020,0,002,00,011,0
000,10,023,0,002,00,015,0
000,10,022,0,002,00,014,0
000,10,019,0,002,00,008,0
000,10,018,0,002,00,009,0
000,10,017,0,002,00,013,0
000,10,016,0,002,00,012,0
000,11,007,0,002,01,027,0
000,11,006,0,002,01,026,0
000,11,005,0,002,01,030,0
000,11,004,0,002,01,031,0
000,11,001,0,002,01,032,0
000,11,000,0,002,01,033,0
000,11,003,0,002,01,035,0
000,11,002,0,002,01,034,0
000,11,021,0,002,01,010,0
000,11,020,0,002,01,011,0
000,11,023,0,002,01,015,0
000,11,022,0,002,01,014,0
000,11,019,0,002,01,008,0
000,11,018,0,002,01,009,0
000,11,017,0,002,01,013,0
000,11,016,0,002,01,012,0
000,12,007,0,003,00,027,0
000,12,006,0,003,00,026,0
000,12,005,0,003,00,030,0
000,12,004,0,003,00,031,0
000,12,001,0,003,00,032,0
000,12,000,0,003,00,033,0
000,12,003,0,003,00,035,0
000,12,002,0,003,00,034,0
000,12,021,0,003,00,010,0
000,12,020,0,003,00,011,0
000,12,023,0,003,00,015,0
000,12,022,0,003,00,014,0
000,12,019,0,003,00,008,0
000,12,018,0,003,00,009,0
000,12,017,0,003,00,013,0
000,12,016,0,003,00,012,0
000,13,007,0,003,01,027,0
000,13,006,0,003,01,026,0
000,13,005,0,003,01,030,0
000,13,004,0,003,01,031,0
000,13,001,0,003,01,032,0
000,13,000,0,003,01,033,0
000,13,003,0,003,01,035,0
000,13,002,0,003,01,034,0
000,13,021,0,003,01,010,0
000,13,020,0,003,01,011,0
000,13,023,0,003,01,015,0
000,13,022,0,003,01,014,0
000,13,019,0,003,01,008,0
000,13,018,0,003,01,009,0
000,13,017,0,003,01,013,0
000,13,016,0,003,01,012,0
