nodeId,phyId,linkIndex,devType,nodeIdFar,phyIdFar,linkIndexFar,devTypeFar
0,27,30,0,0,9,0,1
0,27,29,0,0,10,0,1
0,27,34,0,0,11,0,1
0,27,27,0,0,12,0,1
0,27,10,0,0,13,0,1
0,27,25,0,0,14,0,1
0,27,32,0,0,15,0,1
0,28,31,0,0,8,10,1
0,28,15,0,0,9,10,1
0,28,12,0,0,10,10,1
0,28,34,0,0,11,10,1
0,28,27,0,0,12,10,1
0,28,29,0,0,13,10,1
0,28,10,0,0,14,10,1
0,28,24,0,0,15,10,1
0,29,12,0,0,8,6,1
0,29,25,0,0,9,6,1
0,29,26,0,0,10,6,1
0,29,15,0,0,11,6,1
0,29,29,0,0,12,6,1
0,29,10,0,0,13,6,1
0,29,31,0,0,14,6,1
0,29,34,0,0,15,6,1
0,24,24,0,0,8,3,1
0,24,26,0,0,9,3,1
0,24,35,0,0,10,3,1
0,24,33,0,0,11,3,1
0,24,11,0,0,12,3,1
0,24,28,0,0,13,3,1
0,24,31,0,0,14,3,1
0,24,9,0,0,15,3,1
0,25,13,0,0,8,9,1
0,25,35,0,0,9,9,1
0,25,9,0,0,10,9,1
0,25,14,0,0,11,9,1
0,25,10,0,0,12,9,1
0,25,25,0,0,13,9,1
0,25,26,0,0,14,9,1
0,25,33,0,0,15,9,1
0,26,31,0,0,8,5,1
0,26,12,0,0,9,5,1
0,26,35,0,0,10,5,1
0,26,15,0,0,11,5,1
0,26,29,0,0,12,5,1
0,26,9,0,0,13,5,1
0,26,27,0,0,14,5,1
0,26,10,0,0,15,5,1
0,27,8,0,0,8,1,1
0,27,31,0,0,9,1,1
0,27,28,0,0,10,1,1
0,27,35,0,0,11,1,1
0,27,26,0,0,12,1,1
0,27,11,0,0,13,1,1
0,27,24,0,0,14,1,1
0,27,33,0,0,15,1,1
0,28,30,0,0,8,11,1
0,28,14,0,0,9,11,1
0,28,13,0,0,10,11,1
0,28,35,0,0,11,11,1
0,28,26,0,0,12,11,1
0,28,28,0,0,13,11,1
0,28,11,0,0,14,11,1
0,28,25,0,0,15,11,1
0,29,13,0,0,8,7,1
0,29,24,0,0,9,7,1
0,29,27,0,0,10,7,1
0,29,14,0,0,11,7,1
0,29,28,0,0,12,7,1
0,29,11,0,0,13,7,1
0,29,30,0,0,14,7,1
0,29,35,0,0,15,7,1
