nodeId,phyId,linkIndex,devType,nodeIdFar,phyIdFar,linkIndexFar,devTypeFar
0,13,7,0,1,13,7,0
0,13,6,0,1,13,6,0
0,13,5,0,1,13,5,0
0,13,4,0,1,13,4,0
0,13,23,0,1,13,23,0
0,13,22,0,1,13,22,0
0,13,21,0,1,13,21,0
0,13,20,0,1,13,20,0
1,8,25,0,1,8,2,1
1,8,27,0,1,9,2,1
1,8,34,0,1,10,2,1
1,8,32,0,1,11,2,1
1,8,10,0,1,12,2,1
1,8,29,0,1,13,2,1
1,8,30,0,1,14,2,1
1,8,8,0,1,15,2,1
1,9,12,0,1,8,8,1
1,9,34,0,1,9,8,1
1,9,8,0,1,10,8,1
1,9,15,0,1,11,8,1
1,9,11,0,1,12,8,1
1,9,24,0,1,13,8,1
1,9,27,0,1,14,8,1
1,9,32,0,1,15,8,1
1,10,30,0,1,8,4,1
1,10,13,0,1,9,4,1
1,10,34,0,1,10,4,1
1,10,14,0,1,11,4,1
1,10,28,0,1,12,4,1
1,10,8,0,1,13,4,1
1,10,26,0,1,14,4,1
1,10,11,0,1,15,4,1
1,11,9,0,1,8,0,1
1,11,30,0,1,9,0,1
1,11,29,0,1,10,0,1
1,11,34,0,1,11,0,1
1,11,27,0,1,12,0,1
1,11,10,0,1,13,0,1
1,11,25,0,1,14,0,1
1,11,32,0,1,15,0,1
1,12,31,0,1,8,10,1
1,12,15,0,1,9,10,1
1,12,12,0,1,10,10,1
1,12,34,0,1,11,10,1
1,12,27,0,1,12,10,1
1,12,29,0,1,13,10,1
1,12,10,0,1,14,10,1
1,12,24,0,1,15,10,1
1,13,12,0,1,8,6,1
1,13,25,0,1,9,6,1
1,13,26,0,1,10,6,1
1,13,15,0,1,11,6,1
1,13,29,0,1,12,6,1
1,13,10,0,1,13,6,1
1,13,31,0,1,14,6,1
1,13,34,0,1,15,6,1
1,8,24,0,1,8,3,1
1,8,26,0,1,9,3,1
1,8,35,0,1,10,3,1
1,8,33,0,1,11,3,1
1,8,11,0,1,12,3,1
1,8,28,0,1,13,3,1
1,8,31,0,1,14,3,1
1,8,9,0,1,15,3,1
1,9,13,0,1,8,9,1
1,9,35,0,1,9,9,1
1,9,9,0,1,10,9,1
1,9,14,0,1,11,9,1
1,9,10,0,1,12,9,1
1,9,25,0,1,13,9,1
1,9,26,0,1,14,9,1
1,9,33,0,1,15,9,1
1,10,31,0,1,8,5,1
1,10,12,0,1,9,5,1
1,10,35,0,1,10,5,1
1,10,15,0,1,11,5,1
1,10,29,0,1,12,5,1
1,10,9,0,1,13,5,1
1,10,27,0,1,14,5,1
1,10,10,0,1,15,5,1
1,11,8,0,1,8,1,1
1,11,31,0,1,9,1,1
1,11,28,0,1,10,1,1
1,11,35,0,1,11,1,1
1,11,26,0,1,12,1,1
1,11,11,0,1,13,1,1
1,11,24,0,1,14,1,1
1,11,33,0,1,15,1,1
1,12,30,0,1,8,11,1
1,12,14,0,1,9,11,1
1,12,13,0,1,10,11,1
1,12,35,0,1,11,11,1
1,12,26,0,1,12,11,1
1,12,28,0,1,13,11,1
1,12,11,0,1,14,11,1
1,12,25,0,1,15,11,1
1,13,13,0,1,8,7,1
1,13,24,0,1,9,7,1
1,13,27,0,1,10,7,1
1,13,14,0,1,11,7,1
1,13,28,0,1,12,7,1
1,13,11,0,1,13,7,1
1,13,30,0,1,14,7,1
1,13,35,0,1,15,7,1
